"","County","Date","cum_deaths","cum_cases","daily_deaths","daily_cases"
"15573","Catawba",2020-02-14,0,0,0,0
"15574","Catawba",2020-02-15,0,0,0,0
"15575","Catawba",2020-02-16,0,0,0,0
"15576","Catawba",2020-02-17,0,0,0,0
"15577","Catawba",2020-02-18,0,0,0,0
"15578","Catawba",2020-02-19,0,0,0,0
"15579","Catawba",2020-02-20,0,0,0,0
"15580","Catawba",2020-02-21,0,0,0,0
"15581","Catawba",2020-02-22,0,0,0,0
"15582","Catawba",2020-02-23,0,0,0,0
"15583","Catawba",2020-02-24,0,0,0,0
"15584","Catawba",2020-02-25,0,0,0,0
"15585","Catawba",2020-02-26,0,0,0,0
"15586","Catawba",2020-02-27,0,0,0,0
"15587","Catawba",2020-02-28,0,0,0,0
"15588","Catawba",2020-02-29,0,0,0,0
"15589","Catawba",2020-03-01,0,0,0,0
"15590","Catawba",2020-03-02,0,0,0,0
"15591","Catawba",2020-03-03,0,0,0,0
"15592","Catawba",2020-03-04,0,0,0,0
"15593","Catawba",2020-03-05,0,0,0,0
"15594","Catawba",2020-03-06,0,0,0,0
"15595","Catawba",2020-03-07,0,0,0,0
"15596","Catawba",2020-03-08,0,0,0,0
"15597","Catawba",2020-03-09,0,0,0,0
"15598","Catawba",2020-03-10,0,0,0,0
"15599","Catawba",2020-03-11,0,0,0,0
"15600","Catawba",2020-03-12,0,0,0,0
"15601","Catawba",2020-03-13,0,0,0,0
"15602","Catawba",2020-03-14,0,0,0,0
"15603","Catawba",2020-03-15,0,0,0,0
"15604","Catawba",2020-03-16,0,0,0,0
"15605","Catawba",2020-03-17,0,0,0,0
"15606","Catawba",2020-03-18,0,0,0,0
"15607","Catawba",2020-03-19,0,0,0,0
"15608","Catawba",2020-03-20,0,1,0,1
"15609","Catawba",2020-03-21,0,1,0,0
"15610","Catawba",2020-03-22,0,1,0,0
"15611","Catawba",2020-03-23,0,4,0,3
"15612","Catawba",2020-03-24,0,4,0,0
"15613","Catawba",2020-03-25,0,5,0,1
"15614","Catawba",2020-03-26,0,7,0,2
"15615","Catawba",2020-03-27,0,11,0,4
"15616","Catawba",2020-03-28,0,14,0,3
"15617","Catawba",2020-03-29,0,15,0,1
"15618","Catawba",2020-03-30,0,15,0,0
"15619","Catawba",2020-03-31,0,16,0,1
"15620","Catawba",2020-04-01,0,16,0,0
"15621","Catawba",2020-04-02,0,16,0,0
"15622","Catawba",2020-04-03,1,16,1,0
"15623","Catawba",2020-04-04,1,21,0,5
"15624","Catawba",2020-04-05,1,25,0,4
"15625","Catawba",2020-04-06,1,25,0,0
"15626","Catawba",2020-04-07,1,26,0,1
"15627","Catawba",2020-04-08,1,26,0,0
"15628","Catawba",2020-04-09,1,30,0,4
"15629","Catawba",2020-04-10,1,32,0,2
"15630","Catawba",2020-04-11,1,33,0,1
"15631","Catawba",2020-04-12,1,35,0,2
"15632","Catawba",2020-04-13,1,36,0,1
"15633","Catawba",2020-04-14,1,38,0,2
"15634","Catawba",2020-04-15,1,40,0,2
"15635","Catawba",2020-04-16,1,41,0,1
"15636","Catawba",2020-04-17,1,41,0,0
"15637","Catawba",2020-04-18,1,41,0,0
"15638","Catawba",2020-04-19,1,41,0,0
"15639","Catawba",2020-04-20,1,42,0,1
"15640","Catawba",2020-04-21,1,43,0,1
"15641","Catawba",2020-04-22,1,46,0,3
"15642","Catawba",2020-04-23,1,48,0,2
"15643","Catawba",2020-04-24,1,48,0,0
"15644","Catawba",2020-04-25,1,52,0,4
"15645","Catawba",2020-04-26,1,52,0,0
"15646","Catawba",2020-04-27,1,53,0,1
"15647","Catawba",2020-04-28,1,54,0,1
"15648","Catawba",2020-04-29,1,55,0,1
"15649","Catawba",2020-04-30,1,57,0,2
"15650","Catawba",2020-05-01,1,58,0,1
"15651","Catawba",2020-05-02,1,59,0,1
"15652","Catawba",2020-05-03,1,63,0,4
"15653","Catawba",2020-05-04,1,63,0,0
"15654","Catawba",2020-05-05,1,64,0,1
"15655","Catawba",2020-05-06,1,67,0,3
"15656","Catawba",2020-05-07,1,70,0,3
"15657","Catawba",2020-05-08,1,73,0,3
"15658","Catawba",2020-05-09,1,78,0,5
"15659","Catawba",2020-05-10,2,83,1,5
"15660","Catawba",2020-05-11,2,84,0,1
"15661","Catawba",2020-05-12,2,86,0,2
"15662","Catawba",2020-05-13,2,90,0,4
"15663","Catawba",2020-05-14,2,95,0,5
"15664","Catawba",2020-05-15,2,97,0,2
"15665","Catawba",2020-05-16,2,100,0,3
"15666","Catawba",2020-05-17,2,102,0,2
"15667","Catawba",2020-05-18,2,106,0,4
"15668","Catawba",2020-05-19,2,122,0,16
"15669","Catawba",2020-05-20,3,129,1,7
"15670","Catawba",2020-05-21,3,134,0,5
"15671","Catawba",2020-05-22,3,141,0,7
"15672","Catawba",2020-05-23,3,144,0,3
"15673","Catawba",2020-05-24,3,145,0,1
"15674","Catawba",2020-05-25,3,162,0,17
"15675","Catawba",2020-05-26,3,171,0,9
"15676","Catawba",2020-05-27,5,179,2,8
"15677","Catawba",2020-05-28,5,198,0,19
"15678","Catawba",2020-05-29,6,212,1,14
"15679","Catawba",2020-05-30,6,219,0,7
"15680","Catawba",2020-05-31,7,226,1,7
"15681","Catawba",2020-06-01,7,236,0,10
"15682","Catawba",2020-06-02,7,250,0,14
"15683","Catawba",2020-06-03,9,263,2,13
"15684","Catawba",2020-06-04,9,275,0,12
"15685","Catawba",2020-06-05,9,290,0,15
"15686","Catawba",2020-06-06,9,305,0,15
"15687","Catawba",2020-06-07,9,313,0,8
"15688","Catawba",2020-06-08,9,322,0,9
"15689","Catawba",2020-06-09,10,336,1,14
"15690","Catawba",2020-06-10,11,355,1,19
"15691","Catawba",2020-06-11,11,377,0,22
"15692","Catawba",2020-06-12,11,403,0,26
"15693","Catawba",2020-06-13,11,417,0,14
"15694","Catawba",2020-06-14,11,439,0,22
"15695","Catawba",2020-06-15,11,466,0,27
"15696","Catawba",2020-06-16,11,474,0,8
"15697","Catawba",2020-06-17,11,498,0,24
"15698","Catawba",2020-06-18,11,529,0,31
"15699","Catawba",2020-06-20,10,574,0,17
"15700","Catawba",2020-06-21,10,587,0,13
"15701","Catawba",2020-06-22,13,594,3,7
"15702","Catawba",2020-06-23,13,621,0,27
"15703","Catawba",2020-06-24,13,664,0,43
"15704","Catawba",2020-06-25,13,688,0,24
"15705","Catawba",2020-06-26,13,717,0,29
"15706","Catawba",2020-06-27,13,753,0,36
"15707","Catawba",2020-06-28,13,786,0,33
"15708","Catawba",2020-06-29,13,807,0,21
"15709","Catawba",2020-06-30,14,834,1,27
"15710","Catawba",2020-07-01,14,851,0,17
"15711","Catawba",2020-07-02,14,914,0,63
"15712","Catawba",2020-07-03,14,941,0,27
"15713","Catawba",2020-07-04,14,977,0,36
"15714","Catawba",2020-07-05,14,1015,0,38
"15715","Catawba",2020-07-06,14,1057,0,42
"15716","Catawba",2020-07-07,14,1083,0,26
"15717","Catawba",2020-07-08,14,1105,0,22
"15718","Catawba",2020-07-09,14,1122,0,17
"15719","Catawba",2020-07-10,14,1165,0,43
"15720","Catawba",2020-07-11,14,1208,0,43
"15721","Catawba",2020-07-12,14,1288,0,80
"15722","Catawba",2020-07-13,14,1320,0,32
"15723","Catawba",2020-07-14,14,1362,0,42
"15724","Catawba",2020-07-15,14,1388,0,26
"15725","Catawba",2020-07-16,14,1438,0,50
"15726","Catawba",2020-07-17,14,1475,0,37
"15727","Catawba",2020-07-18,14,1508,0,33
"15728","Catawba",2020-07-19,14,1561,0,53
"15729","Catawba",2020-07-20,16,1593,2,32
"15730","Catawba",2020-07-21,17,1616,1,23
"15731","Catawba",2020-07-22,17,1688,0,72
"15732","Catawba",2020-07-23,20,1717,3,29
